Address,Square ft,Sale Date,Price,Beds,Baths
"2147 Park Rd, Charlotte, NC 28203","2,866",Sold 04/13/2021,"$650,000",--,--
"629 E Tremont Ave, Charlotte, NC 28203","3,616",Sold 04/13/2021,"$227,500",1,1
"2125 Southend Dr APT 125, Charlotte, NC 28203",695,Sold 04/09/2021,"$220,000",1,1
"1315 East Blvd UNIT 321, Charlotte, NC 28203",674,Sold 04/09/2021,"$190,000",1,1
"2133 Southend Dr APT 305, Charlotte, NC 28203","1,029",Sold 04/09/2021,"$275,000",1,1
"2125 Southend Dr APT 432, Charlotte, NC 28203",688,Sold 04/07/2021,"$245,000",1,1
"1315 East Blvd UNIT 712, Charlotte, NC 28203","1,040",Sold 04/07/2021,"$329,900",2,2
"317 E Tremont Ave #304, Charlotte, NC 28203","1,400",Sold 04/06/2021,"$540,000",3,2
"301 E Tremont Ave APT 204, Charlotte, NC 28203","1,404",Sold 04/01/2021,"$470,000",38,2
"300 Magnolia Ave UNIT 302, Charlotte, NC 28203",651,Sold 04/01/2021,"$225,000",1,1
"301 E Tremont Ave E #204, Charlotte, NC 28203","1,367",Sold 04/01/2021,"$470,000",2,2
"508 Iverson Way, Charlotte, NC 28203",--,Sold 03/31/2021,"$500,000",--,--
"801 Romany Rd, Charlotte, NC 28203","3,454",Sold 03/31/2021,$1.33M,4,5
"755 Magnolia Ave #205, Charlotte, NC 28203","1,521",Sold 03/31/2021,"$400,000",3,2.5
"816 Ideal Way, Charlotte, NC 28203","2,815",Sold 03/31/2021,"$850,000",3,5
"755 Magnolia Ave, Charlotte, NC 28203","1,650",Sold 03/31/2021,"$400,000",3,3
"1917 Euclid Ave, Charlotte, NC 28203","2,470",Sold 03/30/2021,$1.25M,4,3
"2018 Dilworth Rd, Charlotte, NC 28203","4,968",Sold 03/30/2021,$1.73M,5,5
"1903 Kenilworth Ave UNIT 110, Charlotte, NC 28203",686,Sold 03/30/2021,"$220,000",1,1
"281 McDonald Ave, Charlotte, NC 28203","1,217",Sold 03/29/2021,"$400,000",2,2
"2018 Dilworth Rd W, Charlotte, NC 28203","4,626",Sold 03/29/2021,$1.73M,5,5
"1903 Kenilworth Ave UNIT 110A, Charlotte, NC 28203",686,Sold 03/29/2021,"$220,000",1,1
"2210 Sumner Green Ave APT Q, Charlotte, NC 28203","1,087",Sold 03/26/2021,"$335,000",2,2
"2215 Dilworth Rd W, Charlotte, NC 28203","1,873",Sold 03/19/2021,"$910,000",3,3
"1315 East Blvd UNIT 506, Charlotte, NC 28203","1,054",Sold 03/19/2021,"$324,900",2,2
"2125 Southend Dr APT 405, Charlotte, NC 28203",887,Sold 03/18/2021,"$277,000",1,1
"729 Berkeley Ave, Charlotte, NC 28203","3,435",Sold 03/15/2021,$1.30M,4,3
"1315 East Blvd UNIT 230, Charlotte, NC 28203",939,Sold 03/15/2021,"$265,000",1,1
"1315 East Blvd UNIT 436, Charlotte, NC 28203",728,Sold 03/12/2021,"$207,000",1,1
"301 E Tremont Ave APT 305, Charlotte, NC 28203",837,Sold 03/10/2021,"$320,000",1,1.5
"301 E Tremont Ave E #305, Charlotte, NC 28203",846,Sold 03/10/2021,"$320,000",1,2
"301 E Tremont Ave #305, Charlotte, NC 28203",815,Sold 03/10/2021,"$320,000",1,2
"1915 Park Rd, Charlotte, NC 28203","1,720",Sold 03/09/2021,"$776,000",2,2
"1115 E Worthington Ave #B, Charlotte, NC 28203","1,007",Sold 03/09/2021,"$340,000",2,1
"2125 Southend Dr APT 234, Charlotte, NC 28203",542,Sold 03/09/2021,"$214,000",1,1
"1315 East Blvd UNIT 437, Charlotte, NC 28203","1,701",Sold 03/08/2021,"$375,000",2,2
"1315 East Blvd UNIT 518, Charlotte, NC 28203",702,Sold 03/04/2021,"$215,000",1,1
"2110 Sarah Marks Ave, Charlotte, NC 28203","2,072",Sold 02/25/2021,"$855,000",4,2
"2125 Southend Dr APT 425, Charlotte, NC 28203",682,Sold 02/24/2021,"$247,000",1,1
"329 E Worthington Ave, Charlotte, NC 28203","2,583",Sold 02/22/2021,$1.06M,4,3
"2228 Springdale Ave, Charlotte, NC 28203","3,450",Sold 02/19/2021,$1.25M,5,3.5
"2305 Winthrop Ave, Charlotte, NC 28203","5,386",Sold 02/19/2021,$1.45M,5,6
"1930 Scott Ave, Charlotte, NC 28203","2,826",Sold 02/18/2021,"$867,500",4,4
"299 McDonald Ave, Charlotte, NC 28203","1,705",Sold 02/17/2021,"$490,000",3,3
"1315 East Blvd UNIT 522, Charlotte, NC 28203",717,Sold 02/15/2021,"$215,000",1,1
"214 Magnolia Ave #2, Charlotte, NC 28203","1,517",Sold 02/09/2021,"$499,900",2,3
"214 Magnolia Ave #TOWNHOUSE, Charlotte, NC 28203",--,Sold 02/09/2021,"$499,900",--,--
"1924 Park Rd, Charlotte, NC 28203","2,569",Sold 02/04/2021,$1.08M,5,4
"1903 Kenilworth Ave UNIT 304, Charlotte, NC 28203",846,Sold 01/25/2021,"$250,000",1,1
"2210 Sumner Green Ave APT P, Charlotte, NC 28203",703,Sold 01/20/2021,"$221,500",1,1
"301 E Tremont Ave E #309, Charlotte, NC 28203","1,462",Sold 01/20/2021,"$465,000",3,3
"301 E Tremont Ave #309, Charlotte, NC 28203","1,459",Sold 01/20/2021,"$465,000",3,3
"2121 Dilworth Rd W, Charlotte, NC 28203","2,554",Sold 01/15/2021,$1.00M,3,3
"2210 Sumner Green Ave APT D, Charlotte, NC 28203",707,Sold 01/15/2021,"$213,000",1,1
"2073 Atherton Heights Ln, Charlotte, NC 28203","1,154",Sold 01/08/2021,"$326,500",2,2
"1315 East Blvd UNIT 426, Charlotte, NC 28203",801,Sold 01/06/2021,"$210,000",1,1
"414 Olmsted Park Pl, Charlotte, NC 28203","1,685",Sold 12/30/2020,"$665,000",3,3
"1315 East Blvd UNIT 434, Charlotte, NC 28203",634,Sold 12/30/2020,"$199,900",1,1
"1214 S Minter Pl #5, Charlotte, NC 28203","1,816",Sold 12/30/2020,"$648,550",3,4
"1607 Dilworth Rd W, Charlotte, NC 28203","3,154",Sold 12/23/2020,$1.05M,4,3
"1215 S Minter Pl #27, Charlotte, NC 28203","1,816",Sold 12/22/2020,"$669,000",3,4
"2125 Southend Dr APT 438, Charlotte, NC 28203","1,078",Sold 12/21/2020,"$345,000",2,2
"1315 East Blvd UNIT 528, Charlotte, NC 28203",762,Sold 12/18/2020,"$205,000",1,1
"1315 East Blvd UNIT 423, Charlotte, NC 28203",735,Sold 12/18/2020,"$195,000",1,1
"412 E Kingston Ave, Charlotte, NC 28203","4,200",Sold 12/17/2020,$1.40M,3,4
"644 Diana Dr, Charlotte, NC 28203","1,425",Sold 12/14/2020,"$505,000",2,2
"2024 Atherton Heights Ln, Charlotte, NC 28203","1,089",Sold 12/10/2020,"$260,000",2,2
"2200 Lyndhurst Ave UNIT 305, Charlotte, NC 28203",647,Sold 12/10/2020,"$232,500",1,1
"2125 Southend Dr APT 431, Charlotte, NC 28203",592,Sold 12/09/2020,"$202,000",1,1
"2108 S Boulevard Aa1, Charlotte, NC 28203","1,475",Sold 12/09/2020,"$605,000",1,1
"501 E Tremont Ave, Charlotte, NC 28203","2,630",Sold 12/03/2020,"$939,000",3,3
"1230 E Worthington Ave, Charlotte, NC 28203","1,721",Sold 11/30/2020,"$826,000",4,2
"2018 Dilworth Rd, Charlotte, NC 28203","3,553",Sold 11/30/2020,"$950,000",4,4
"424 Mather Green Ave APT F, Charlotte, NC 28203","1,075",Sold 11/30/2020,"$334,000",2,2
"222 Magnolia Ave TOWNHOUSE 4, Charlotte, NC 28203","1,572",Sold 11/30/2020,"$497,000",2,2.5
"2018 Dilworth Rd E #16, Charlotte, NC 28203","3,553",Sold 11/30/2020,"$950,000",4,4
"222 Magnolia Ave, Charlotte, NC 28203","1,554",Sold 11/30/2020,"$497,000",3,3
"2209 Sumner Green Ave #0, Charlotte, NC 28203",883,Sold 11/25/2020,"$312,000",2,2
"2209 Sumner Green Ave APT O, Charlotte, NC 28203",904,Sold 11/24/2020,"$312,000",2,2
"525 Meacham St, Charlotte, NC 28203","1,500",Sold 11/23/2020,"$530,000",3,3
"401 Meacham St, Charlotte, NC 28203","2,356",Sold 11/23/2020,"$838,000",3,3
"523 E Kingston Ave, Charlotte, NC 28203","3,274",Sold 11/18/2020,$1.08M,3,3
"820 E Kingston Ave, Charlotte, NC 28203","2,048",Sold 11/18/2020,"$600,000",2,2.5
"301 E Tremont Ave APT 201, Charlotte, NC 28203","1,013",Sold 11/17/2020,"$359,000",2,2
"301 E Tremont Ave E #201, Charlotte, NC 28203","1,013",Sold 11/17/2020,"$359,000",2,2
"828 E Worthington Ave, Charlotte, NC 28203","2,188",Sold 11/16/2020,"$810,000",3,2
"2108 S Boulevard F4, Charlotte, NC 28203","1,302",Sold 11/10/2020,"$500,000",2,1
"1315 East Blvd UNIT 537, Charlotte, NC 28203","1,701",Sold 11/05/2020,"$385,700",2,2
"1903 Kenilworth Ave UNIT 301, Charlotte, NC 28203","1,187",Sold 11/05/2020,"$365,000",2,2
"515 E Worthington Ave, Charlotte, NC 28203","2,667",Sold 11/04/2020,"$899,000",4,3
"1215 E Worthington Ave, Charlotte, NC 28203","3,228",Sold 11/04/2020,$1.22M,5,3
"2056 Euclid Ave, Charlotte, NC 28203","1,430",Sold 10/30/2020,"$485,000",2,3
"301 E Tremont Ave APT 214, Charlotte, NC 28203","1,080",Sold 10/29/2020,"$360,000",2,2
"301 E Tremont Ave E #214, Charlotte, NC 28203","1,023",Sold 10/29/2020,"$360,000",2,2
"301 E Tremont Ave #214, Charlotte, NC 28203","1,023",Sold 10/29/2020,"$360,000",2,2
"2125 Southend Dr APT 407, Charlotte, NC 28203",887,Sold 10/28/2020,"$290,000",1,1
"1315 East Blvd UNIT 411, Charlotte, NC 28203",946,Sold 10/27/2020,"$243,000",1,1
"1633 Dilworth Rd W, Charlotte, NC 28203","6,121",Sold 10/23/2020,$2.10M,5,6
"2125 Southend Dr APT 109, Charlotte, NC 28203","1,110",Sold 10/23/2020,"$394,000",2,2
"1915 Lyndhurst Ave, Charlotte, NC 28203","3,780",Sold 10/21/2020,$1.18M,4,4
"515 E Kingston Ave, Charlotte, NC 28203","2,855",Sold 10/21/2020,$1.18M,4,5
"295 McDonald Ave, Charlotte, NC 28203","1,231",Sold 10/20/2020,"$400,000",2,2
"913 Romany Rd, Charlotte, NC 28203","2,056",Sold 10/16/2020,"$763,000",3,2
"2125 Southend Dr APT 347, Charlotte, NC 28203",570,Sold 10/16/2020,"$210,000",1,1
"1916 Euclid Ave, Charlotte, NC 28203","2,543",Sold 10/16/2020,"$845,000",3,3.5
"608 E Kingston Ave, Charlotte, NC 28203","2,597",Sold 10/15/2020,"$990,000",4,3
"348 Magnolia Ave, Charlotte, NC 28203","1,783",Sold 10/15/2020,"$537,500",3,3
"2125 Southend Dr APT 446, Charlotte, NC 28203",684,Sold 10/06/2020,"$220,000",1,1
"807 Brookside Ave, Charlotte, NC 28203","1,717",Sold 10/02/2020,"$500,000",2,1
"2145 Kirkwood Ave APT 4, Charlotte, NC 28203",580,Sold 10/02/2020,"$204,000",1,1
"2145 Kirkwood Ave, Charlotte, NC 28203",565,Sold 10/02/2020,"$204,000",1,1
"2001 Victorian Pl, Charlotte, NC 28203","1,740",Sold 10/01/2020,"$629,500",3,3
"448 Iverson Way, Charlotte, NC 28203","4,649",Sold 09/30/2020,$1.44M,6,5
"713 Brookside Ave, Charlotte, NC 28203","4,967",Sold 09/30/2020,$1.67M,4,4
"2125 Southend Dr APT 133, Charlotte, NC 28203",695,Sold 09/30/2020,"$185,000",1,1
"1829 Kenilworth Ave UNIT 201, Charlotte, NC 28203",953,Sold 09/30/2020,"$280,000",1,1
"501 Olmsted Park Pl APT I, Charlotte, NC 28203",700,Sold 09/25/2020,"$212,500",1,1
"424 Mather Green Ave APT D, Charlotte, NC 28203",719,Sold 09/23/2020,"$223,000",1,1
"806 E Tremont Ave, Charlotte, NC 28203","1,676",Sold 09/22/2020,"$450,000",2,2
"1950 Euclid Ave, Charlotte, NC 28203","2,180",Sold 09/22/2020,"$817,000",3,3
"655 Dorothy Dr, Charlotte, NC 28203","3,292",Sold 09/21/2020,$1.19M,5,5
"430 Iverson Way, Charlotte, NC 28203","1,631",Sold 09/17/2020,"$625,000",3,3
"905 Romany Rd, Charlotte, NC 28203","3,277",Sold 09/16/2020,$1.00M,4,4
"301 E Tremont Ave APT 306, Charlotte, NC 28203","1,051",Sold 09/16/2020,"$359,000",2,2
"1701 Dilworth Road West 1, Charlotte, NC 28203","1,000",Sold 09/15/2020,"$290,000",2,1
"301 E Tremont Ave E APT 306, Charlotte, NC 28203","1,051",Sold 09/15/2020,"$359,000",2,2
"1701 Dilworth Rd W APT 1, Charlotte, NC 28203",977,Sold 09/15/2020,"$290,000",2,1
"1709 Dilworth Rd #D, Charlotte, NC 28203","2,409",Sold 09/14/2020,"$725,000",3,3
"1142 Buchanan St, Charlotte, NC 28203","1,755",Sold 09/14/2020,"$540,000",4,2
"404 Olmsted Park Pl, Charlotte, NC 28203","2,183",Sold 09/11/2020,"$640,000",3,3
"2007 Dilworth Rd E, Charlotte, NC 28203","2,499",Sold 09/11/2020,"$710,000",3,1
"1315 East Blvd UNIT 325, Charlotte, NC 28203","1,000",Sold 09/11/2020,"$279,000",1,1
"901 Romany Rd, Charlotte, NC 28203","2,343",Sold 09/10/2020,"$600,000",3,3
"623 Olmsted Park Pl APT H, Charlotte, NC 28203",906,Sold 09/10/2020,"$315,000",2,2
"218 Magnolia Ave #3, Charlotte, NC 28203","1,572",Sold 09/09/2020,"$465,000",2,3
"2149 Kirkwood Ave APT 5, Charlotte, NC 28203",808,Sold 09/07/2020,"$230,000",1,1
"2149 Kirkwood Ave APT 5, Charlotte, NC 28203",808,Sold 09/07/2020,"$230,000",1,1
"417 Olmsted Park Pl APT C, Charlotte, NC 28203",967,Sold 09/04/2020,"$315,000",2,2
"2125 Southend Dr APT 123, Charlotte, NC 28203","1,110",Sold 09/03/2020,"$325,600",2,2
"417 Olmsted Park Pl APT D, Charlotte, NC 28203",909,Sold 09/03/2020,"$315,000",2,2
"730 Brookside Ave, Charlotte, NC 28203","3,092",Sold 09/03/2020,$1.08M,3,4
"657 Ideal Way, Charlotte, NC 28203","3,645",Sold 09/01/2020,$1.32M,5,4
"500 McDonald Ave, Charlotte, NC 28203","6,298",Sold 08/31/2020,"$605,000",5,6
"824 McDonald Ave, Charlotte, NC 28203","1,712",Sold 08/28/2020,"$712,500",3,2
"2058 Atherton Heights Ln, Charlotte, NC 28203","1,119",Sold 08/27/2020,"$320,000",2,2
"2088 Atherton Heights Ln, Charlotte, NC 28203","1,089",Sold 08/24/2020,"$320,000",2,2
"1615 Springdale Ave, Charlotte, NC 28203","2,371",Sold 08/21/2020,"$715,000",3,3
"728 Brookside Ave, Charlotte, NC 28203","2,937",Sold 08/17/2020,"$997,300",3,4
"2252 Lyndhurst Ave, Charlotte, NC 28203","1,761",Sold 08/17/2020,"$499,000",3,3
"1620 Dilworth Rd, Charlotte, NC 28203","2,591",Sold 08/14/2020,"$773,333",5,3
"2078 Euclid Ave, Charlotte, NC 28203","1,224",Sold 08/14/2020,"$415,000",2,2
"2078 Euclid Ave #11, Charlotte, NC 28203","1,202",Sold 08/14/2020,"$415,000",2,2
"1701 Dilworth Road West 3, Charlotte, NC 28203",968,Sold 08/13/2020,"$290,000",2,1
"1701 Dilworth Rd W APT 3, Charlotte, NC 28203",968,Sold 08/13/2020,"$290,000",2,1
"763 Magnolia Ave #202, Charlotte, NC 28203","1,192",Sold 08/12/2020,"$375,000",2,3
"517 E Worthington Ave, Charlotte, NC 28203",900,Sold 08/10/2020,"$592,000",2,1
"1915 Ewing Ave, Charlotte, NC 28203","4,272",Sold 08/07/2020,$1.28M,5,5
"2098 Euclid Ave, Charlotte, NC 28203","1,743",Sold 08/07/2020,"$520,000",3,3
"413 E Tremont Ave, Charlotte, NC 28203","1,100",Sold 08/05/2020,"$505,000",2,1
"331 E Tremont Ave, Charlotte, NC 28203","2,735",Sold 07/29/2020,"$850,000",3,3
"2301 Springdale Ave, Charlotte, NC 28203","4,250",Sold 07/24/2020,$1.58M,5,5
"2011 Park Rd, Charlotte, NC 28203","2,270",Sold 07/23/2020,"$925,000",4,3
"800 McDonald Ave, Charlotte, NC 28203","1,496",Sold 07/22/2020,"$540,000",3,2
"725 Ideal Way #1, Charlotte, NC 28203","2,355",Sold 07/21/2020,"$872,500",3,3
"725 Ideal Way, Charlotte, NC 28203","2,355",Sold 07/20/2020,"$872,500",3,3
"2133 Southend Dr APT 303, Charlotte, NC 28203","1,248",Sold 07/17/2020,"$265,600",1,1
"1919 Lyndhurst Ave, Charlotte, NC 28203","3,166",Sold 07/16/2020,$1.19M,4,4
"501 Olmsted Park Pl APT K, Charlotte, NC 28203","1,092",Sold 07/13/2020,"$330,000",2,2
"636 Dorothy Dr, Charlotte, NC 28203","3,050",Sold 07/10/2020,$1.18M,5,4
"700 E Worthington Ave, Charlotte, NC 28203","2,510",Sold 07/10/2020,"$905,000",3,3
"400 McDonald Ave, Charlotte, NC 28203","3,636",Sold 07/09/2020,$1.09M,4,4
"2082 Atherton Heights Ln, Charlotte, NC 28203","1,080",Sold 07/02/2020,"$289,000",2,2
"639 Diana Dr, Charlotte, NC 28203","4,198",Sold 07/01/2020,$1.70M,5,5
"415 Mather Green Ave APT C, Charlotte, NC 28203",713,Sold 07/01/2020,"$203,000",1,1
"415 Mather Green Ave APT C, Charlotte, NC 28203",707,Sold 07/01/2020,"$203,000",1,1
"2076 Euclid Ave, Charlotte, NC 28203",582,Sold 06/30/2020,"$215,000",1,1
"2210 Sumner Green Ave APT M, Charlotte, NC 28203",752,Sold 06/29/2020,"$215,500",1,1
"726 Brookside Ave, Charlotte, NC 28203","2,937",Sold 06/29/2020,"$975,000",3,4
"726 Brookside Ave, Charlotte, NC 28203","2,937",Sold 06/29/2020,"$975,000",3,4
"330 E Kingston Ave, Charlotte, NC 28203","3,924",Sold 06/24/2020,"$740,000",5,4
"500 Magnolia Ave, Charlotte, NC 28203","4,606",Sold 06/23/2020,$1.23M,4,5
"2028 Dilworth Rd W, Charlotte, NC 28203","3,019",Sold 06/23/2020,"$945,000",3,3
"2131 Park Rd, Charlotte, NC 28203","1,483",Sold 06/16/2020,"$529,400",3,2
"521 E Worthington Ave, Charlotte, NC 28203","1,227",Sold 06/12/2020,"$542,000",2,2
"2019 Park Rd, Charlotte, NC 28203","2,604",Sold 06/11/2020,$1.00M,4,3
"2125 Southend Dr APT 148, Charlotte, NC 28203",695,Sold 06/10/2020,"$242,000",1,1
"624 Olmsted Park Pl, Charlotte, NC 28203","1,692",Sold 06/02/2020,"$642,500",3,3
"1903 Kenilworth Ave UNIT 201, Charlotte, NC 28203",934,Sold 06/01/2020,"$251,000",1,1
"2131 Kirkwood Ave #4, Charlotte, NC 28203",745,Sold 05/29/2020,"$200,000",1,1
"2210 Sumner Green Ave APT N, Charlotte, NC 28203",707,Sold 05/29/2020,"$211,000",1,1
"2133 Kirkwood Ave APT 4, Charlotte, NC 28203",658,Sold 05/29/2020,"$200,000",1,1
"1106 E Worthington Ave, Charlotte, NC 28203","1,806",Sold 05/22/2020,"$460,000",3,2
"2054 Euclid Ave, Charlotte, NC 28203","1,460",Sold 05/22/2020,"$484,000",2,3